,exchange_id,ticker,name,sector,industry,country,website
1877,2,EQD.U,"Equity Distribution Acquisition Corp. Units, each consisting of one share of Class A common stock, a",Financial Services,Shell Companies,United States,http://www.equitydac.com
2857,2,EQH,"Equitable Holdings, Inc.",Financial Services,Insurance—Diversified,United States,http://www.equitableholdings.com
2858,2,EQHA,EQ Health Acquisition Corp.,Financial Services,Shell Companies,United States,http://www.eqhealthspac.com
1878,2,EQHA.U,"EQ Health Acquisition Corp. Units, each consisting of one share of Class A common stock and one-half",Financial Services,Shell Companies,United States,http://www.eqhealthspac.com
1879,2,EQNR,"Equinor ASA American Depositary Shares (Each Representing One Ordinary Share, nominal value NOK 2.50",Energy,Oil & Gas Integrated,Norway,http://www.equinor.com
1880,2,EQR,Equity Residential,Real Estate,REIT—Residential,United States,http://www.equityapartments.com
1881,2,EQS,"Equus Total Return, Inc.",Financial Services,Asset Management,United States,http://www.equuscap.com
1882,2,EQT,EQT CORP,Energy,Oil & Gas E&P,United States,http://www.eqt.com
1883,2,ERF,Enerplus Corporation,Energy,Oil & Gas E&P,Canada,http://www.enerplus.com
2860,2,ERJ,Embraer S.A.,Industrials,Aerospace & Defense,Brazil,http://www.embraer.com
1884,2,ERO,Ero Copper Corp.,Basic Materials,Copper,Canada,http://www.erocopper.com
2861,2,ES,Eversource Energy,Utilities,Utilities—Regulated Electric,United States,http://www.eversource.com
652,2,ESE,"ESCO Technologies, Inc.",Technology,Scientific & Technical Instruments,United States,http://www.escotechnologies.com
1885,2,ESGC,Eros STX Global Corporation,Communication Services,Entertainment,United States,http://erosstx.com
1886,2,ESI,Element Solutions Inc.,Basic Materials,Specialty Chemicals,United States,http://www.elementsolutionsinc.com
2868,2,ESM,ESM Acquisition Corporation,Financial Services,Shell Companies,United States,http://www.esmcorporation.com
2869,2,ESM.U,"ESM Acquisition Corporation Units, each consisting of one Class A ordinary share and one-third of on",Financial Services,Shell Companies,United States,http://www.esmcorporation.com
1887,2,ESMT,"EngageSmart, Inc.",Technology,Software—Application,United States,http://www.engagesmart.com
2871,2,ESNT,Essent Group LTD,Financial Services,Mortgage Finance,Bermuda,http://www.essentgroup.com
1888,2,ESRT,"EMPIRE STATE REALTY TRUST, INC.",Real Estate,REIT—Diversified,United States,http://www.empirestaterealtytrust.com
1889,2,ESS,"Essex Property Trust, Inc",Real Estate,REIT—Residential,United States,http://www.essexapartmenthomes.com
1890,2,ESTC,Elastic N.V.,Technology,Software—Application,United States,http://www.elastic.co
1891,2,ESTE,Earthstone Energy Inc. Class A Common Stock,Energy,Oil & Gas E&P,United States,http://www.earthstoneenergy.com
1892,2,ET,Energy Transfer LP Common Units representing limited partner interests,Energy,Oil & Gas Midstream,United States,http://energytransfer.com
1893,2,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Tax-Managed-Buy-Write-Income-Fund-ETB.php
1894,2,ETD,Ethan Allen Interiors Inc,,,,
1895,2,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Tax-Advantaged-Global-Dividend-Income-Fund-ETG.php
1896,2,ETJ,Eaton Vance Risk - Managed Diversified Equity Income Fund,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Risk-Managed-Diversified-Equity-Income-Fund-ETJ.php
1897,2,ETN,"Eaton Corporation, plc Ordinary Shares",Industrials,Specialty Industrial Machinery,Ireland,http://www.eaton.com
1898,2,ETO,Eaton Vance Tax-Advantaged Global Div Oppor. Fund,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Tax-Advantaged-Global-Dividend-Opportunities-Fund-ETO.php
1899,2,ETR,Entergy Corporation,Utilities,Utilities—Regulated Electric,United States,http://www.entergy.com
1900,2,ETRN,Equitrans Midstream Corporation Common Stock,Energy,Oil & Gas Midstream,United States,http://www.equitransmidstream.com
1901,2,ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Tax-Managed-Buy-Write-Opportunities-Fund-ETV.php
1902,2,ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Tax-Managed-Global-Buy-Write-Opportunities-Fund-ETW.php
1903,2,ETWO,"E2open Parent Holdings, Inc.",Technology,Software—Infrastructure,United States,http://www.e2open.com
1904,2,ETX,EATON VANCE MUNICIPAL INCOME 2028 TERM TRUST,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Municipal-Income-2028-Term-Trust-ETX.php
1905,2,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Tax-Managed-Diversified-Equity-Income-Fund-ETY.php
32,2,EURN,EURONAV NV,Energy,Oil & Gas Midstream,Belgium,http://www.euronav.com
1906,2,EVA,"Enviva Partners, LP",Basic Materials,Lumber & Wood Production,United States,http://www.envivabiomass.com
1907,2,EVC,Entravision Communication,Communication Services,Broadcasting,United States,http://www.entravision.com
1908,2,EVF,Eaton Vance Senior Income Trust,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Senior-Income-Trust-EVF.php
2873,2,EVG,Eaton Vance Short Duration Diversified Income Fund,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Short-Duration-Diversified-Income-Fund-EVG.php
3,2,EVH,"Evolent Health, Inc Class A Common Stock",Healthcare,Health Information Services,United States,http://www.evolenthealth.com
1909,2,EVN,Eaton Vance Municipal Income Trust,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Municipal-Income-Trust-EVN.php
1910,2,EVR,Evercore Inc.,Financial Services,Capital Markets,United States,http://www.evercore.com
1911,2,EVRG,"Evergy, Inc.",Utilities,Utilities—Regulated Electric,United States,http://www.evergyinc.com
1912,2,EVRI,Everi Holdings Inc,Consumer Cyclical,Gambling,United States,http://www.everi.com
1913,2,EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Tax-Advantaged-Dividend-Income-Fund-EVT.php
1914,2,EVTC,"EVERTEC, INC.",Technology,Software—Infrastructure,United States,http://www.evertecinc.com
1915,2,EW,Edwards Lifesciences Corp,Healthcare,Medical Devices,United States,http://www.edwards.com
1916,2,EXD,Eaton Vance TaxManaged Buy-Write Strategy Fund,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Tax-Advantaged-Bond-and-Option-Strategies-Fund-EXD.php
1917,2,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,Financial Services,Asset Management,United States,http://funds.eatonvance.com/Tax-Managed-Global-Diversified-Equity-Income-Fund-EXG.php
1918,2,EXK,Endeavour Silver Corp.,Basic Materials,Silver,Canada,http://www.edrsilver.com
1919,2,EXP,"Eagle Materials, Inc.",Basic Materials,Building Materials,United States,http://www.eaglematerials.com
392,2,EXPR,"Express, Inc.",Consumer Cyclical,Apparel Retail,United States,http://www.express.com
1920,2,EXR,"Extra Space Storage, Inc.",Real Estate,REIT—Industrial,United States,http://www.extraspace.com
1921,2,EXTN,Exterran Corporation,Energy,Oil & Gas Equipment & Services,United States,http://www.exterran.com
1922,2,F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,United States,http://www.ford.com
1923,2,FACA,Figure Acquisition Corp. I,,,,
2877,2,FACA.U,"Figure Acquisition Corp. I Units, each consisting of one share of Class A common stock and one-fourt",,,,
1924,2,FACT,Freedom Acquisition I Corp.,Financial Services,Shell Companies,United States,http://freedomac1.com
1925,2,FACT.U,"Freedom Acquisition I Corp. Units, each consisting of one Class A ordinary share and one-fourth of o",Financial Services,Shell Companies,United States,http://freedomac1.com
1926,2,FAF,First American Financial Corporation,Financial Services,Insurance—Specialty,United States,http://www.firstam.com
1927,2,FAM,First Trust/Aberdeen Global Opportunity Income Fund,Financial Services,Asset Management,United States,http://www.ftportfolios.com/Retail/cef/CEFsummary.aspx?Ticker=FAM
1928,2,FBC,"Flagstar Bancorp, Inc. New",Financial Services,Banks—Regional,United States,http://www.flagstar.com
1929,2,FBHS,"FORTUNE BRANDS HOME & SECURITY, INC.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",United States,http://www.fbhs.com
1930,2,FBK,FB Financial Corporation,Financial Services,Banks—Regional,United States,http://www.firstbankonline.com
393,2,FBP,First BanCorp.,Financial Services,Banks—Regional,United States,http://www.1firstbank.com
1931,2,FBRT,"Franklin BSP Realty Trust, Inc.",Real Estate,REIT—Mortgage,United States,http://www.fbrtreit.com
1932,2,FC,Franklin Covey Company,Industrials,Consulting Services,United States,http://www.franklincovey.com
1933,2,FCAX,Fortress Capital Acquisition Corp.,Financial Services,Shell Companies,United States,http://www.fortresscapitalac.com
1934,2,FCAX.U,"Fortress Capital Acquisition Corp. Units, each consisting of one Class A ordinary share and one-fift",Financial Services,Shell Companies,United States,http://www.fortresscapitalac.com
1935,2,FCF,First Commonwealth Financial Corporation,Financial Services,Banks—Regional,United States,http://www.fcbanking.com
1936,2,FCN,"FTI Consulting, Inc.",Industrials,Consulting Services,United States,http://www.fticonsulting.com
1937,2,FCPT,"Four Corners Property Trust, Inc.",Real Estate,REIT—Hotel & Motel,United States,http://www.fcpt.com
1501,2,FCRW,"First Eagle Alternative Capital BDC, Inc. 6.125% Notes due 2023",,,,
1488,2,FCRX,"First Eagle Alternative Capital BDC, Inc. 5.00% Notes due 2026",,,,
1489,2,FCT,First Trust Senior Floating Rate Income Fund II,Financial Services,Asset Management,United States,http://www.ftportfolios.com/Retail/cef/cefsummary.aspx?Ticker=FCT
1490,2,FCX,Freeport-McMoran Inc.,Basic Materials,Copper,United States,http://fcx.com
1493,2,FDEU,First Trust Dynamic Europe Equity Income Fund,Financial Services,Asset Management,United Kingdom,http://www.ftportfolios.com/Retail/Cef/CefSummary.aspx?Ticker=FDEU
1499,2,FDP,Fresh Del Monte Produce Inc.,Consumer Defensive,Farm Products,Cayman Islands,http://www.freshdelmonte.com
655,2,FDS,Factset Research Systems,Financial Services,Financial Data & Stock Exchanges,United States,http://www.factset.com
1505,2,FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,United States,http://www.fedex.com
1506,2,FE,FirstEnergy Corp.,Utilities,Utilities—Regulated Electric,United States,http://www.firstenergycorp.com
2878,2,FEDU,"Four Seasons Education (Cayman) Inc. American depositary shares, each two ADSs representing one ordi",Consumer Defensive,Education & Training Services,China,http://www.sijiedu.com
1507,2,FEI,FIRST TRUST MLP AND ENERGY INCOME FUND,Financial Services,Asset Management,United States,http://www.ftportfolios.com/Retail/cef/cefsummary.aspx?Ticker=FEI
1510,2,FENG,PHOENIX NEW MEDIA LIMITED,Communication Services,Internet Content & Information,China,http://www.ifeng.com
1511,2,FEO,First Trust/Aberdeen Emerging Opportunity Fund,Financial Services,Asset Management,United States,http://www.ftportfolios.com/Retail/cef/cefsummary.aspx?Ticker=FEO
1512,2,FERG,Ferguson plc,Industrials,Industrial Distribution,United Kingdom,http://www.fergusonplc.com
1513,2,FET,"Forum Energy Technologies, Inc.",Energy,Oil & Gas Equipment & Services,United States,http://www.f-e-t.com
2928,2,FF,Future Fuel Corporation,Basic Materials,Chemicals,United States,http://www.futurefuelcorporation.com
1514,2,FFA,First Trust Enhanced Equity Income Fund.,Financial Services,Asset Management,United States,http://www.ftportfolios.com/Retail/cef/cefsummary.aspx?Ticker=FFA
1515,2,FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated,Financial Services,Asset Management,United States,http://www.flahertyfunds.com/funds/ffc-preferred-securities-income-fund/
1520,2,FGB,First Trust Specialty Finance and Financial Opportunities Fund,Financial Services,Asset Management,United States,http://www.ftportfolios.com/Retail/Cef/CefSummary.aspx?Ticker=FGB
1522,2,FHI,"Federated Hermes, Inc.",Financial Services,Asset Management,United States,http://www.federatedinvestors.com
1523,2,FHN,First Horizon Corporation,Financial Services,Banks—Regional,United States,http://www.firsthorizon.com
1525,2,FHS,"First High-School Education Group Co., Ltd. American Depositary Shares (each representing three (3)",Consumer Defensive,Education & Training Services,China,http://ir.diyi.top
1526,2,FICO,Fair Isaac Corporation,Technology,Software—Application,United States,http://www.fico.com
1530,2,FIF,FIRST TRUST ENERGY INFRASTRUCTURE FUND,Financial Services,Asset Management,United States,http://www.ftportfolios.com/Retail/cef/cefsummary.aspx?Ticker=FIF
1531,2,FIGS,"FIGS, Inc.",Consumer Cyclical,Apparel Manufacturing,United States,http://www.wearfigs.com
1535,2,FINS,Angel Oak Financial Strategies Income Term Trust,,,United States,http://www.angeloakcapital.com
1536,2,FINV,"FinVolution Group American depositary shares, each representing five Class A ordinary shares",Financial Services,Credit Services,China,http://ir.finvgroup.com
1539,2,FIS,"Fidelity National Information Services, Inc.",Technology,Information Technology Services,United States,http://www.fisglobal.com
1541,2,FIV,First Trust Senior Floating Rate 2022 Target Term Fund Common Shares of Beneficial Interest,Financial Services,Asset Management,United States,http://www.ftportfolios.com/Retail/Cef/CefSummary.aspx?Ticker=FIV
1542,2,FIX,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction,United States,http://www.comfortsystemsusa.com
593,2,FL,"Foot Locker, Inc.",Consumer Cyclical,Footwear & Accessories,United States,http://www.footlocker-inc.com
1546,2,FLAG,"First Light Acquisition Group, Inc.",Financial Services,Shell Companies,United States,http://www.firstlightacquisition.com
1547,2,FLAG.U,"First Light Acquisition Group, Inc. Units, each consisting of one share of Class A common stock and",Financial Services,Shell Companies,United States,http://www.firstlightacquisition.com
2879,2,FLC,Flaherty & Crumrine Total Return Fund Incorporated,Financial Services,Asset Management,United States,http://www.flahertyfunds.com/funds/flc-total-return-fund/
1550,2,FLME,Flame Acquisition Corp.,Financial Services,Shell Companies,United States,http://www.flameacq.com
1551,2,FLME.U,"Flame Acquisition Corp. Units, each consisting of one share of Class A Common Stock, and one-half of",Financial Services,Shell Companies,United States,http://www.flameacq.com
1554,2,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy,Oil & Gas Midstream,Bermuda,http://www.flexlng.com
1555,2,FLO,"Flowers Foods, Inc.",Consumer Defensive,Packaged Foods,United States,http://www.flowersfoods.com
11,2,FLOW,"SPX FLOW, Inc.",Industrials,Specialty Industrial Machinery,United States,http://www.spxflow.com
1556,2,FLR,Fluor Corporation,Industrials,Engineering & Construction,United States,http://www.fluor.com
1557,2,FLS,Flowserve Corporation,Industrials,Specialty Industrial Machinery,United States,http://www.flowserve.com
1558,2,FLT,"FleetCor Technologies, Inc.",Technology,Information Technology Services,United States,http://www.fleetcor.com
1559,2,FLYA,SOAR Technology Acquisition Corp.,,,,
1560,2,FLYA.U,"SOAR Technology Acquisition Corp. Units, each consisting of one Class A ordinary share and one-third",,,,
1561,2,FMAC,FirstMark Horizon Acquisition Corp.,Financial Services,Shell Companies,United States,http://www.firstmarkhorizon.com
1562,2,FMAC.U,"FirstMark Horizon Acquisition Corp. Units, each consisting of one share of Class A common stock and",Financial Services,Shell Companies,United States,http://www.firstmarkhorizon.com
1564,2,FMC,FMC Corporation,Basic Materials,Agricultural Inputs,United States,http://www.fmc.com
1570,2,FMN,Federated Hermes Premier Municipal Income Fund,Financial Services,Asset Management,United States,http://www.federatedinvestors.com/FII/closedendfunds/details/overview.do?basketid=10461
